,name,origin
1195,Fini,Italian
1196,Finizio,Italian
1197,Fino,Italian
1198,Finocchio,Italian
1199,Fiocca,Italian
1200,Fornaro,Italian
1201,Forner,Italian
1202,Forni,Italian
1203,Forte,Italian
1204,Forti,Italian
1205,Fortini,Italian
1206,Fortino,Italian
1207,Fortuna,Italian
1208,Fortunato,Italian
1209,Fosco,Italian
1210,Foto,Italian
1211,Frabotta,Italian
1212,Fracassi,Italian
1213,Fracasso,Italian
1214,Fradella,Italian
1215,Fradella,Italian
1216,Fradella,Italian
1217,Fragale,Italian
1218,Fragola,Italian
1219,Fraioli,Italian
1220,Franca,Italian
1221,Franceschi,Italian
1222,Franceschini,Italian
1223,Francesco,Italian
1224,Francesconi,Italian
1225,Francese,Italian
1226,Franchetti,Italian
1227,Franchi,Italian
1228,Franchina,Italian
1229,Franchini,Italian
1230,Franchino,Italian
1231,Francia,Italian
1232,Francione,Italian
1233,Franciosa,Italian
1234,Franco,Italian
1235,Francone,Italian
1236,Frangella,Italian
1237,Frangipane,Italian
1238,Franza,Italian
1239,Franze,Italian
1240,Franzone,Italian
1241,Franzoni,Italian
1242,Frascone,Italian
1243,Fratangelo,Italian
1244,Frate,Italian
1245,Fratello,Italian
1246,Fraticelli,Italian
1247,Frattaroli,Italian
1248,Frazzini,Italian
1249,Freda,Italian
1250,Galassi,Italian
1251,Galasso,Italian
1252,Galati,Italian
1253,Galbo,Italian
1254,Galdi,Italian
1255,Galea,Italian
1256,Galeazzi,Italian
1257,Galella,Italian
1258,Galgano,Italian
1259,Galiano,Italian
1260,Galioto,Italian
1261,Galla,Italian
1262,Gallerani,Italian
1263,Galletta,Italian
1264,Galletta,Italian
1265,Galletti,Italian
1266,Galli,Italian
1267,Gallia,Italian
1268,Galliano,Italian
1269,Gallicchio,Italian
1270,Gallina,Italian
1271,Gallino,Italian
1272,Gallino,Italian
1273,Gallo,Italian
1274,Gallo,Italian
1275,Gallo,Italian
1276,Gallo,Italian
1277,Gallucci,Italian
1278,Galluccio,Italian
1279,Galluzzo,Italian
1280,Gamba,Italian
1281,Gambale,Italian
1282,Gambaro,Italian
1283,Gambetta,Italian
1284,Gambini,Italian
1285,Gambino,Italian
1286,Gambone,Italian
1287,Ganci,Italian
1288,Gandolfi,Italian
1289,Gandolfo,Italian
1290,Gangemi,Italian
1291,Garafalo,Italian
1292,Garafola,Italian
1293,Garavaglia,Italian
1294,Garbarini,Italian
1295,Garbarino,Italian
1296,Garbo,Italian
1297,Garbo,Italian
1298,Garbo,Italian
1299,Gardella,Italian
1300,Gentilini,Italian
1301,Genua,Italian
1302,Gerace,Italian
1303,Geraci,Italian
1304,Gerardi,Italian
1305,Gerbasi,Italian
1306,Gerbino,Italian
1307,Gerbino,Italian
1308,Gerbino,Italian
1309,Gerbino,Italian
1310,Gerbino,Italian
1311,Germani,Italian
1312,Germano,Italian
1313,Gervasi,Italian
1314,Gervasio,Italian
1315,Gesualdi,Italian
1316,Gesualdo,Italian
1317,Getto,Italian
1318,Gherardi,Italian
1319,Ghezzi,Italian
1320,Ghilardi,Italian
1321,Ghilarducci,Italian
1322,Giaccone,Italian
1323,Giachetti,Italian
1324,Giacinto,Italian
1325,Giacobbe,Italian
1326,Giacomelli,Italian
1327,Giacometti,Italian
1328,Giacomini,Italian
1329,Giacomo,Italian
1330,Giacona,Italian
1331,Giacone,Italian
1332,Gialanella,Italian
1333,Giallombardo,Italian
1334,Giambalvo,Italian
1335,Giambattista,Italian
1336,Giambra,Italian
1337,Giambrone,Italian
1338,Giambruno,Italian
1339,Giammanco,Italian
1340,Giammarco,Italian
1341,Giammarino,Italian
1342,Giammona,Italian
1343,Giampa,Italian
1344,Giampaolo,Italian
1345,Giampapa,Italian
1346,Giampietro,Italian
1347,Giancola,Italian
1348,Gianelli,Italian
1349,Gianelli,Italian
1350,Gioia,Italian
1351,Gioia,Italian
1352,Gionfriddo,Italian
1353,Gionta,Italian
1354,Giordani,Italian
1355,Giordano,Italian
1356,Giorgi,Italian
1357,Giorgianni,Italian
1358,Giorgio,Italian
1359,Giorlando,Italian
1360,Giorno,Italian
1361,Giovacchini,Italian
1362,Giovanelli,Italian
1363,Giovanetti,Italian
1364,Giovanini,Italian
1365,Giovannelli,Italian
1366,Giovannetti,Italian
1367,Giovanni,Italian
1368,Giovanniello,Italian
1369,Giovannini,Italian
1370,Giovannoni,Italian
1371,Giovannucci,Italian
1372,Giove,Italian
1373,Giove,Italian
1374,Giove,Italian
1375,Giove,Italian
1376,Giovenco,Italian
1377,Giovinazzo,Italian
1378,Giraldi,Italian
1379,Girardi,Italian
1380,Giro,Italian
1381,Girolami,Italian
1382,Girolamo,Italian
1383,Gironda,Italian
1384,Girone,Italian
1385,Gismondi,Italian
1386,Gitto,Italian
1387,Giudice,Italian
1388,Giudici,Italian
1389,Giuffrida,Italian
1390,Giuliani,Italian
1391,Giuliano,Italian
1392,Giuliano,Italian
1393,Giunta,Italian
1394,Giuntoli,Italian
1395,Giusti,Italian
1396,Giustino,Italian
1397,Giusto,Italian
1398,Gizzi,Italian
1399,Glaviano,Italian
1400,Gregori,Italian
1401,Gregorio,Italian
1402,Grella,Italian
1403,Grieco,Italian
1404,Griffo,Italian
1405,Griffo,Italian
1406,Grilli,Italian
1407,Grilli,Italian
1408,Grillo,Italian
1409,Grima,Italian
1410,Grimaldi,Italian
1411,Grippi,Italian
1412,Grippo,Italian
1413,Grippo,Italian
1414,Grisanti,Italian
1415,Grossi,Italian
1416,Grosso,Italian
1417,Gruttadauria,Italian
1418,Guadagni,Italian
1419,Guadagnino,Italian
1420,Guadagno,Italian
1421,Guadagnoli,Italian
1422,Guagenti,Italian
1423,Guagliardo,Italian
1424,Gualdoni,Italian
1425,Gualdoni,Italian
1426,Gualtieri,Italian
1427,Guarascio,Italian
1428,Guardino,Italian
1429,Guarente,Italian
1430,Guariglia,Italian
1431,Guarini,Italian
1432,Guarino,Italian
1433,Guarnera,Italian
1434,Gucciardo,Italian
1435,Guccio,Italian
1436,Guccione,Italian
1437,Guercio,Italian
1438,Guerino,Italian
1439,Guerrera,Italian
1440,Guerrieri,Italian
1441,Guerriero,Italian
1442,Guerrini,Italian
1443,Guglielmetti,Italian
1444,Guglielmi,Italian
1445,Guglielmino,Italian
1446,Guglielmo,Italian
1447,Gugliotta,Italian
1448,Gugliotta,Italian
1449,Gugliotti,Italian
1450,Imperatore,Italian
1451,Imperiale,Italian
1452,Indelicato,Italian
1453,Indovina,Italian
1454,Infante,Italian
1455,Infanti,Italian
1456,Infantino,Italian
1457,Infantino,Italian
1458,Inga,Italian
1459,Ingargiola,Italian
1460,Ingemi,Italian
1461,Ingenito,Italian
1462,Inglese,Italian
1463,Innamorato,Italian
1464,Innocenti,Italian
1465,Innocenti,Italian
1466,Insalaco,Italian
1467,Insana,Italian
1468,Inserra,Italian
1469,Insinga,Italian
1470,Interrante,Italian
1471,Intrieri,Italian
1472,Inverso,Italian
1473,Iocco,Italian
1474,Iosue,Italian
1475,Iozzo,Italian
1476,Ippoliti,Italian
1477,Ippolito,Italian
1478,Isabella,Italian
1479,Isola,Italian
1480,Italiano,Italian
1481,Iuliano,Italian
1482,Izzi,Italian
1483,Jacaruso,Italian
1484,Jacobucci,Italian
1485,La Barbera,Italian
1486,La Bella,Italian
1487,La Bianca,Italian
1488,La Cava,Italian
1489,La Civita,Italian
1490,La Corte,Italian
1491,La Duca,Italian
1492,La Falce,Italian
1493,La Fata,Italian
1494,La Fauci,Italian
1495,La Fazia,Italian
1496,La Femina,Italian
1497,La Forgia,Italian
1498,La Forte,Italian
1499,La Franchi,Italian
1500,Lamberti,Italian
1501,Lambo,Italian
1502,Lamendola,Italian
1503,Lampo,Italian
1504,Lancellotti,Italian
1505,Lanci,Italian
1506,Lancia,Italian
1507,Landi,Italian
1508,Landini,Italian
1509,Landino,Italian
1510,Lando,Italian
1511,Landolfi,Italian
1512,Landucci,Italian
1513,Lanese,Italian
1514,Langella,Italian
1515,Langone,Italian
1516,Lano,Italian
1517,Lanza,Italian
1518,Lanza,Italian
1519,Lanzetta,Italian
1520,Lanzillo,Italian
1521,Lanzo,Italian
1522,Lanzone,Italian
1523,Laporta,Italian
1524,Larese,Italian
1525,Lariccia,Italian
1526,Lasco,Italian
1527,Laterza,Italian
1528,Latessa,Italian
1529,Latina,Italian
1530,Latini,Italian
1531,Latino,Italian
1532,Lato,Italian
1533,Latronica,Italian
1534,Lattanzi,Italian
1535,Lattanzio,Italian
1536,Lattuca,Italian
1537,Laudano,Italian
1538,Laudato,Italian
1539,Laudicina,Italian
1540,Lauletta,Italian
1541,Laura,Italian
1542,Laurenti,Italian
1543,Laurenzi,Italian
1544,Laurenzo,Italian
1545,Lauri,Italian
1546,Lauria,Italian
1547,Lauricella,Italian
1548,Laurino,Italian
1549,Laurino,Italian
1550,Lepre,Italian
1551,Lerro,Italian
1552,Letizia,Italian
1553,Leto,Italian
1554,Lettiere,Italian
1555,Lettiere,Italian
1556,Lettieri,Italian
1557,Leuzzi,Italian
1558,Levatino,Italian
1559,Levere,Italian
1560,Leverone,Italian
1561,Leveroni,Italian
1562,Li Causi,Italian
1563,Li Cavoli,Italian
1564,Li Pani,Italian
1565,Li Santi,Italian
1566,Li Vecchi,Italian
1567,Li Voti,Italian
1568,Libera,Italian
1569,Liberati,Italian
1570,Liberatore,Italian
1571,Liberi,Italian
1572,Liberti,Italian
1573,Liberto,Italian
1574,Libonati,Italian
1575,Licata,Italian
1576,Licciardello,Italian
1577,Licciardi,Italian
1578,Licursi,Italian
1579,Licursi,Italian
1580,Lieto,Italian
1581,Liggio,Italian
1582,Liguori,Italian
1583,Lilla,Italian
1584,Lillo,Italian
1585,Lina,Italian
1586,Lionetti,Italian
1587,Liotta,Italian
1588,Lipari,Italian
1589,Lippa,Italian
1590,Lippi,Italian
1591,Liquori,Italian
1592,Lisa,Italian
1593,Liscio,Italian
1594,Lisi,Italian
1595,Liuzza,Italian
1596,Liuzzi,Italian
1597,Liuzzo,Italian
1598,Liuzzo,Italian
1599,Lizza,Italian
1600,Lozzi,Italian
1601,Luberto,Italian
1602,Lubrano,Italian
1603,Luca,Italian
1604,Lucarelli,Italian
1605,Lucca,Italian
1606,Lucca,Italian
1607,Lucchese,Italian
1608,Lucchesi,Italian
1609,Lucchetti,Italian
1610,Lucci,Italian
1611,Lucente,Italian
1612,Luchetti,Italian
1613,Luchini,Italian
1614,Lucian,Italian
1615,Luciani,Italian
1616,Luciano,Italian
1617,Lucibello,Italian
1618,Lucidi,Italian
1619,Lucido,Italian
1620,Ludovici,Italian
1621,Ludovico,Italian
1622,Lui,Italian
1623,Luisi,Italian
1624,Lullo,Italian
1625,Lumetta,Italian
1626,Lumia,Italian
1627,Lunetta,Italian
1628,Luongo,Italian
1629,Lupi,Italian
1630,Lupia,Italian
1631,Lupica,Italian
1632,Lupinacci,Italian
1633,Lupo,Italian
1634,Lupoli,Italian
1635,Luppino,Italian
1636,Lusardi,Italian
1637,Lusco,Italian
1638,Luzi,Italian
1639,Luzzi,Italian
1640,Luzzi,Italian
1641,Macaluso,Italian
1642,Macari,Italian
1643,Macari,Italian
1644,Macario,Italian
1645,Macchi,Italian
1646,Macchi,Italian
1647,Macchia,Italian
1648,Macchio,Italian
1649,Macchione,Italian
1650,Malaspina,Italian
1651,Malatesta,Italian
1652,Malena,Italian
1653,Malerba,Italian
1654,Maletta,Italian
1655,Malfitano,Italian
1656,Malito,Italian
1657,Malizia,Italian
1658,Mallo,Italian
1659,Mallozzi,Italian
1660,Malnati,Italian
1661,Maltese,Italian
1662,Malzone,Italian
1663,Mammone,Italian
1664,Mamo,Italian
1665,Manca,Italian
1666,Mancera,Italian
1667,Mancia,Italian
1668,Mancinelli,Italian
1669,Mancini,Italian
1670,Mancino,Italian
1671,Mancuso,Italian
1672,Mandala,Italian
1673,Mandala,Italian
1674,Mandarino,Italian
1675,Mandracchia,Italian
1676,Manera,Italian
1677,Manera,Italian
1678,Manetta,Italian
1679,Manetta,Italian
1680,Manfre,Italian
1681,Manfredi,Italian
1682,Manfredo,Italian
1683,Manfredonia,Italian
1684,Manganiello,Italian
1685,Mangano,Italian
1686,Mangano,Italian
1687,Mangieri,Italian
1688,Manginelli,Italian
1689,Mangione,Italian
1690,Mango,Italian
1691,Mango,Italian
1692,Mangone,Italian
1693,Mangone,Italian
1694,Mangone,Italian
1695,Manieri,Italian
1696,Mannarino,Italian
1697,Mannella,Italian
1698,Manni,Italian
1699,Mannina,Italian
1700,Mari,Italian
1701,Mari,Italian
1702,Mariani,Italian
1703,Mariani,Italian
1704,Mariano,Italian
1705,Mariconda,Italian
1706,Marietta,Italian
1707,Marietti,Italian
1708,Marin,Italian
1709,Marinacci,Italian
1710,Marinaccio,Italian
1711,Marinari,Italian
1712,Marinaro,Italian
1713,Marinelli,Italian
1714,Marinello,Italian
1715,Marini,Italian
1716,Marino,Italian
1717,Marino,Italian
1718,Marinucci,Italian
1719,Mario,Italian
1720,Mariotti,Italian
1721,Marmo,Italian
1722,Maro,Italian
1723,Marocco,Italian
1724,Marocco,Italian
1725,Marolda,Italian
1726,Marone,Italian
1727,Marone,Italian
1728,Maroni,Italian
1729,Marotto,Italian
1730,Marra,Italian
1731,Marrano,Italian
1732,Marrazzo,Italian
1733,Marrazzo,Italian
1734,Marre,Italian
1735,Marrese,Italian
1736,Marrocco,Italian
1737,Marsella,Italian
1738,Marsicano,Italian
1739,Marsiglia,Italian
1740,Marsili,Italian
1741,Marsilio,Italian
1742,Marsocci,Italian
1743,Marte,Italian
1744,Martelli,Italian
1745,Marti,Italian
1746,Martignetti,Italian
1747,Martina,Italian
1748,Martinell,Italian
1749,Martinelli,Italian
1750,Matarrese,Italian
1751,Matassa,Italian
1752,Matera,Italian
1753,Matrone,Italian
1754,Mattaliano,Italian
1755,Mattei,Italian
1756,Matteis,Italian
1757,Matteo,Italian
1758,Mattera,Italian
1759,Mattera,Italian
1760,Matteucci,Italian
1761,Mattiace,Italian
1762,Mattiello,Italian
1763,Mattina,Italian
1764,Mattina,Italian
1765,Mattioli,Italian
1766,Matto,Italian
1767,Matto,Italian
1768,Mattucci,Italian
1769,Maturo,Italian
1770,Mauceri,Italian
1771,Mauri,Italian
1772,Mauriello,Italian
1773,Maurin,Italian
1774,Maurizio,Italian
1775,Mauro,Italian
1776,Mautino,Italian
1777,Mazza,Italian
1778,Mazza,Italian
1779,Mazzaferro,Italian
1780,Mazzanti,Italian
1781,Mazzara,Italian
1782,Mazzarella,Italian
1783,Mazzarelli,Italian
1784,Mazzarese,Italian
1785,Mazzariello,Italian
1786,Mazzaro,Italian
1787,Mazzetti,Italian
1788,Mazzetti,Italian
1789,Mazzilli,Italian
1790,Mazzio,Italian
1791,Mazziotta,Italian
1792,Mazziotti,Italian
1793,Mazzo,Italian
1794,Mazzo,Italian
1795,Mazzocchi,Italian
1796,Mazzocco,Italian
1797,Mazzocco,Italian
1798,Mazzoli,Italian
1799,Mazzone,Italian
1800,Merenda,Italian
1801,Merendino,Italian
1802,Merli,Italian
1803,Merlini,Italian
1804,Merlino,Italian
1805,Merlino,Italian
1806,Merlino,Italian
1807,Merlo,Italian
1808,Mero,Italian
1809,Messano,Italian
1810,Messore,Italian
1811,Mestre,Italian
1812,Meucci,Italian
1813,Mezzanotte,Italian
1814,Mezzatesta,Italian
1815,Micalizzi,Italian
1816,Micciche,Italian
1817,Miccio,Italian
1818,Miccio,Italian
1819,Miccio,Italian
1820,Micco,Italian
1821,Michela,Italian
1822,Michele,Italian
1823,Micheletti,Italian
1824,Micheli,Italian
1825,Michelini,Italian
1826,Michelotti,Italian
1827,Michetti,Italian
1828,Micucci,Italian
1829,Migliaccio,Italian
1830,Migliaccio,Italian
1831,Miglio,Italian
1832,Miglio,Italian
1833,Migliorini,Italian
1834,Migliozzi,Italian
1835,Mignone,Italian
1836,Milan,Italian
1837,Milani,Italian
1838,Milano,Italian
1839,Milardo,Italian
1840,Milazzo,Italian
1841,Milillo,Italian
1842,Milito,Italian
1843,Minadeo,Italian
1844,Minardi,Italian
1845,Minelli,Italian
1846,Mineo,Italian
1847,Minerva,Italian
1848,Minervini,Italian
1849,Minervino,Italian
1850,Mondo,Italian
1851,Monet,Italian
1852,Moneta,Italian
1853,Monetti,Italian
1854,Monforte,Italian
1855,Mongelli,Italian
1856,Mongelluzzo,Italian
1857,Mongiello,Italian
1858,Mongillo,Italian
1859,Monica,Italian
1860,Monico,Italian
1861,Monopoli,Italian
1862,Montagna,Italian
1863,Montagnino,Italian
1864,Montalbo,Italian
1865,Montalto,Italian
1866,Montana,Italian
1867,Montanari,Italian
1868,Montanaro,Italian
1869,Montani,Italian
1870,Montanino,Italian
1871,Montano,Italian
1872,Montano,Italian
1873,Montante,Italian
1874,Monte,Italian
1875,Monte,Italian
1876,Montecalvo,Italian
1877,Monteforte,Italian
1878,Monteleone,Italian
1879,Montella,Italian
1880,Montello,Italian
1881,Montelongo,Italian
1882,Montemarano,Italian
1883,Monteverde,Italian
1884,Monti,Italian
1885,Monticello,Italian
1886,Montini,Italian
1887,Montini,Italian
1888,Montone,Italian
1889,Montone,Italian
1890,Montoro,Italian
1891,Montuori,Italian
1892,Monzo,Italian
1893,Mora,Italian
1894,Morabito,Italian
1895,Morace,Italian
1896,Morandi,Italian
1897,Morando,Italian
1898,Morano,Italian
1899,Morano,Italian
1900,Motola,Italian
1901,Motta,Italian
1902,Motto,Italian
1903,Mucci,Italian
1904,Mucciarone,Italian
1905,Muccino,Italian
1906,Muccio,Italian
1907,Muffoletto,Italian
1908,Muglia,Italian
1909,Mule,Italian
1910,Munafo,Italian
1911,Mundo,Italian
1912,Munno,Italian
1913,Muoio,Italian
1914,Mura,Italian
1915,Muraca,Italian
1916,Muraco,Italian
1917,Murano,Italian
1918,Muratori,Italian
1919,Murgia,Italian
1920,Murgia,Italian
1921,Murgo,Italian
1922,Murra,Italian
1923,Musacchia,Italian
1924,Musante,Italian
1925,Musarra,Italian
1926,Muscarello,Italian
1927,Muscatello,Italian
1928,Muscatello,Italian
1929,Muscato,Italian
1930,Muscato,Italian
1931,Musco,Italian
1932,Musco,Italian
1933,Musella,Italian
1934,Musilli,Italian
1935,Musolino,Italian
1936,Musolino,Italian
1937,Musso,Italian
1938,Mustafa,Italian
1939,Musto,Italian
1940,Muto,Italian
1941,Mutti,Italian
1942,Muzzarelli,Italian
1943,Muzzi,Italian
1944,Muzzi,Italian
1945,Naclerio,Italian
1946,Nalbone,Italian
1947,Nanna,Italian
1948,Nanni,Italian
1949,Nannini,Italian
1950,Nicolini,Italian
1951,Nicolosi,Italian
1952,Nicosia,Italian
1953,Nini,Italian
1954,Nino,Italian
1955,Niro,Italian
1956,Nitti,Italian
1957,Nobile,Italian
1958,Noce,Italian
1959,Nocella,Italian
1960,Nocerino,Italian
1961,Nocito,Italian
1962,Nole,Italian
1963,Nolfi,Italian
1964,Nora,Italian
1965,Norcia,Italian
1966,Norelli,Italian
1967,Nori,Italian
1968,Notarangelo,Italian
1969,Notarianni,Italian
1970,Notaro,Italian
1971,Noto,Italian
1972,Notte,Italian
1973,Nova,Italian
1974,Novara,Italian
1975,Novella,Italian
1976,Novelli,Italian
1977,Novello,Italian
1978,Noviello,Italian
1979,Nucci,Italian
1980,Nuccio,Italian
1981,Nudo,Italian
1982,Nunno,Italian
1983,Nunziata,Italian
1984,Nunziato,Italian
1985,Nuti,Italian
1986,Nutile,Italian
1987,Oberto,Italian
1988,Occhino,Italian
1989,Occhiogrosso,Italian
1990,Occhipinti,Italian
1991,Oddi,Italian
1992,Oddo,Italian
1993,Odierno,Italian
1994,Odorizzi,Italian
1995,Ognibene,Italian
1996,Oldani,Italian
1997,Oldani,Italian
1998,Oliva,Italian
1999,Oliveri,Italian
2000,Pagani,Italian
2001,Paganini,Italian
2002,Pagano,Italian
2003,Paglia,Italian
2004,Pagliarini,Italian
2005,Paglione,Italian
2006,Pagni,Italian
2007,Pagnotta,Italian
2008,Pagnozzi,Italian
2009,Paino,Italian
2010,Pais,Italian
2011,Pala,Italian
2012,Paladini,Italian
2013,Paladino,Italian
2014,Palagi,Italian
2015,Palaia,Italian
2016,Palange,Italian
2017,Palazzi,Italian
2018,Palazzo,Italian
2019,Palazzola,Italian
2020,Palazzolo,Italian
2021,Palermo,Italian
2022,Palese,Italian
2023,Paletta,Italian
2024,Paliotta,Italian
2025,Palla,Italian
2026,Palladino,Italian
2027,Pallante,Italian
2028,Palleschi,Italian
2029,Pallone,Italian
2030,Pallotta,Italian
2031,Palmeri,Italian
2032,Palmiere,Italian
2033,Palmieri,Italian
2034,Palmiero,Italian
2035,Palo,Italian
2036,Palomba,Italian
2037,Palombi,Italian
2038,Palombo,Italian
2039,Palone,Italian
2040,Paluzzi,Italian
2041,Panarello,Italian
2042,Panarese,Italian
2043,Panariello,Italian
2044,Panaro,Italian
2045,Panciera,Italian
2046,Pandolfi,Italian
2047,Pandolfo,Italian
2048,Pane,Italian
2049,Panebianco,Italian
2050,Pappano,Italian
2051,Paradiso,Italian
2052,Paratore,Italian
2053,Parco,Italian
2054,Pardi,Italian
2055,Pardini,Italian
2056,Pardo,Italian
2057,Pardo,Italian
2058,Parella,Italian
2059,Parente,Italian
2060,Parenti,Italian
2061,Paretti,Italian
2062,Parillo,Italian
2063,Parise,Italian
2064,Parisi,Italian
2065,Pariso,Italian
2066,Parlapiano,Italian
2067,Parma,Italian
2068,Parma,Italian
2069,Paro,Italian
2070,Parodi,Italian
2071,Parola,Italian
2072,Parola,Italian
2073,Parola,Italian
2074,Parola,Italian
2075,Parrella,Italian
2076,Parrilla,Italian
2077,Parrilli,Italian
2078,Parrillo,Italian
2079,Parrillo,Italian
2080,Parrinello,Italian
2081,Parrino,Italian
2082,Parro,Italian
2083,Parrotta,Italian
2084,Partipilo,Italian
2085,Parziale,Italian
2086,Pascarella,Italian
2087,Pascarelli,Italian
2088,Pasco,Italian
2089,Pascucci,Italian
2090,Pascuzzi,Italian
2091,Pasini,Italian
2092,Pasqua,Italian
2093,Pasqual,Italian
2094,Pasquale,Italian
2095,Pasquali,Italian
2096,Pasqualini,Italian
2097,Pasqualone,Italian
2098,Pasquarella,Italian
2099,Pasquarelli,Italian
2100,Pecoraro,Italian
2101,Pecorella,Italian
2102,Pedalino,Italian
2103,Pedone,Italian
2104,Pedrotti,Italian
2105,Pedulla,Italian
2106,Peduto,Italian
2107,Peduzzi,Italian
2108,Peirano,Italian
2109,Pelino,Italian
2110,Pella,Italian
2111,Pella,Italian
2112,Pelle,Italian
2113,Pellecchia,Italian
2114,Pellegrin,Italian
2115,Pellegrini,Italian
2116,Pellegrino,Italian
2117,Pellerito,Italian
2118,Pellicane,Italian
2119,Pellicane,Italian
2120,Pelliccia,Italian
2121,Pellino,Italian
2122,Pellitteri,Italian
2123,Pelosi,Italian
2124,Peloso,Italian
2125,Peluso,Italian
2126,Pendola,Italian
2127,Penna,Italian
2128,Pennacchio,Italian
2129,Pennella,Italian
2130,Pennino,Italian
2131,Pennisi,Italian
2132,Pensabene,Italian
2133,Pensiero,Italian
2134,Penso,Italian
2135,Penta,Italian
2136,Penza,Italian
2137,Pepi,Italian
2138,Pepitone,Italian
2139,Peppe,Italian
2140,Pera,Italian
2141,Peragine,Italian
2142,Peraino,Italian
2143,Perazzo,Italian
2144,Perella,Italian
2145,Perella,Italian
2146,Perelli,Italian
2147,Peretti,Italian
2148,Perfetti,Italian
2149,Perfetto,Italian
2150,Petracca,Italian
2151,Petraglia,Italian
2152,Petralia,Italian
2153,Petrarca,Italian
2154,Petrecca,Italian
2155,Petrella,Italian
2156,Petrelli,Italian
2157,Petrelli,Italian
2158,Petri,Italian
2159,Petricca,Italian
2160,Petriello,Italian
2161,Petrilla,Italian
2162,Petrilli,Italian
2163,Petrillo,Italian
2164,Petrini,Italian
2165,Petrino,Italian
2166,Petrizzi,Italian
2167,Petrizzi,Italian
2168,Petrizzo,Italian
2169,Petrizzo,Italian
2170,Petro,Italian
2171,Petrocelli,Italian
2172,Petrone,Italian
2173,Petronella,Italian
2174,Petroni,Italian
2175,Petronio,Italian
2176,Petrosino,Italian
2177,Petrosino,Italian
2178,Petruccelli,Italian
2179,Petrucci,Italian
2180,Petrucelli,Italian
2181,Petruzzelli,Italian
2182,Petruzzi,Italian
2183,Petruzziello,Italian
2184,Petta,Italian
2185,Petta,Italian
2186,Petta,Italian
2187,Petti,Italian
2188,Pettinato,Italian
2189,Pettine,Italian
2190,Pettinelli,Italian
2191,Pezza,Italian
2192,Pezzano,Italian
2193,Pezzella,Italian
2194,Pezzi,Italian
2195,Pezzino,Italian
2196,Pezzullo,Italian
2197,Pezzuti,Italian
2198,Pezzuto,Italian
2199,Pia,Italian
2200,Pignotti,Italian
2201,Pilato,Italian
2202,Pilato,Italian
2203,Pileggi,Italian
2204,Pilla,Italian
2205,Pilotti,Italian
2206,Pinelli,Italian
2207,Pinelli,Italian
2208,Pini,Italian
2209,Pinna,Italian
2210,Pino,Italian
2211,Pino,Italian
2212,Pinta,Italian
2213,Pinto,Italian
2214,Pio,Italian
2215,Pioli,Italian
2216,Pipia,Italian
2217,Pipitone,Italian
2218,Piraino,Italian
2219,Pirani,Italian
2220,Pirillo,Italian
2221,Piro,Italian
2222,Pirolli,Italian
2223,Pirone,Italian
2224,Pirozzi,Italian
2225,Pirrello,Italian
2226,Pirri,Italian
2227,Pirro,Italian
2228,Pirro,Italian
2229,Pirrone,Italian
2230,Pisa,Italian
2231,Pisani,Italian
2232,Pisano,Italian
2233,Pisapia,Italian
2234,Pisciotta,Italian
2235,Piscitelli,Italian
2236,Piscitello,Italian
2237,Piselli,Italian
2238,Pisoni,Italian
2239,Pistilli,Italian
2240,Pistone,Italian
2241,Pitre,Italian
2242,Pitrone,Italian
2243,Pitta,Italian
2244,Pitta,Italian
2245,Pitti,Italian
2246,Pittillo,Italian
2247,Pivirotto,Italian
2248,Pizzano,Italian
2249,Pizzi,Italian
2250,Pompeo,Italian
2251,Pompilio,Italian
2252,Pomponio,Italian
2253,Pontarelli,Italian
2254,Pontecorvo,Italian
2255,Ponti,Italian
2256,Ponti,Italian
2257,Ponticello,Italian
2258,Pontillo,Italian
2259,Pontrelli,Italian
2260,Ponzi,Italian
2261,Ponzio,Italian
2262,Ponzo,Italian
2263,Popolizio,Italian
2264,Poppa,Italian
2265,Porcaro,Italian
2266,Porcella,Italian
2267,Porcelli,Italian
2268,Porcello,Italian
2269,Porchia,Italian
2270,Porco,Italian
2271,Porpora,Italian
2272,Porrazzo,Italian
2273,Porreca,Italian
2274,Porretta,Italian
2275,Porretta,Italian
2276,Porta,Italian
2277,Portanova,Italian
2278,Portella,Italian
2279,Portelli,Italian
2280,Portera,Italian
2281,Porto,Italian
2282,Posa,Italian
2283,Posa,Italian
2284,Posillico,Italian
2285,Postiglione,Italian
2286,Poveromo,Italian
2287,Pozza,Italian
2288,Pozzi,Italian
2289,Prata,Italian
2290,Pratico,Italian
2291,Prato,Italian
2292,Presti,Italian
2293,Presutti,Italian
2294,Prete,Italian
2295,Pretti,Italian
2296,Pretto,Italian
2297,Previte,Italian
2298,Previti,Italian
2299,Preziosi,Italian
2300,Pullara,Italian
2301,Pullara,Italian
2302,Pulli,Italian
2303,Pullo,Italian
2304,Puma,Italian
2305,Pumilia,Italian
2306,Puopolo,Italian
2307,Pupa,Italian
2308,Pupillo,Italian
2309,Pupo,Italian
2310,Puricelli,Italian
2311,Puro,Italian
2312,Purpura,Italian
2313,Pusateri,Italian
2314,Puzio,Italian
2315,Quaglia,Italian
2316,Quagliata,Italian
2317,Quaranto,Italian
2318,Quartararo,Italian
2319,Quarto,Italian
2320,Quarto,Italian
2321,Quartuccio,Italian
2322,Quattro,Italian
2323,Quattrone,Italian
